log_name,fold,baseline_selected_official_score_selected16,random_expected_official_score_selected16,oracle_best_official_score_selected16,baseline_top1_regret_selected16,baseline_selected_collision_free,baseline_selected_ttc,baseline_selected_dac,baseline_selected_ddc,baseline_selected_progress,baseline_selected_comfort,scene_count,predicted_model_status
2021.06.23.14.54.32_veh-16_00636_00840,0,1.0,0.7395833333333334,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.14.54.32_veh-16_00862_01000,2,0.9754547972631251,0.8697849065068363,0.9920873233856058,0.016632526122480673,1.0,1.0,1.0,1.0,0.9410915134315001,1.0,2,NOT_RUN_GATE_C1
2021.06.23.14.54.32_veh-16_01011_01166,4,0.966014865985013,0.8741848096879526,1.0,0.03398513401498704,1.0,1.0,1.0,1.0,0.9184356783640312,1.0,2,NOT_RUN_GATE_C1
2021.06.23.14.54.32_veh-16_01187_03336,4,1.0,0.859803826940762,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.14.58.13_veh-35_00016_00153,3,0.9766647692584787,0.6245757125987035,1.0,0.023335230741521384,1.0,1.0,1.0,1.0,0.9439954462203486,1.0,2,NOT_RUN_GATE_C1
2021.06.23.14.58.13_veh-35_00175_00744,3,1.0,0.763636597022699,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.14.58.13_veh-35_00765_01108,3,0.9895086615736841,0.9154243915948234,1.0,0.010491338426315833,1.0,1.0,1.0,1.0,0.974820787776842,1.0,2,NOT_RUN_GATE_C1
2021.06.23.14.58.13_veh-35_01130_01820,3,0.9402143949806692,0.6700535684595225,0.9777692008829455,0.037554805902276334,1.0,1.0,1.0,1.0,0.856514547953606,1.0,2,NOT_RUN_GATE_C1
2021.06.23.14.58.13_veh-35_01831_02026,1,0.9758894488979608,0.8751699046463806,0.9924575338869601,0.016568084988999254,1.0,1.0,1.0,1.0,0.9421346773551063,1.0,2,NOT_RUN_GATE_C1
2021.06.23.14.58.13_veh-35_02037_04783,2,0.9475480849886007,0.9013573485182687,0.9795995923462906,0.03205150735769002,1.0,1.0,1.0,1.0,0.8741154039726415,1.0,2,NOT_RUN_GATE_C1
2021.06.23.15.18.10_veh-26_00016_00143,3,1.0,0.9365706434210401,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.15.18.10_veh-26_00165_02848,4,0.9995662567716057,0.9754576744996174,1.0,0.0004337432283943454,1.0,1.0,1.0,1.0,0.9989590162518536,1.0,2,NOT_RUN_GATE_C1
2021.06.23.15.56.12_veh-16_00066_00818,4,1.0,0.9377748697674594,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.15.56.12_veh-16_00839_01285,3,1.0,0.6498513925441538,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.15.56.12_veh-16_01308_04289,0,0.976804643963262,0.9371673815161417,1.0,0.02319535603673789,1.0,1.0,1.0,1.0,0.9443311455118291,1.0,2,NOT_RUN_GATE_C1
2021.06.23.16.52.00_veh-26_00038_00602,3,0.9897048937862838,0.9252810086699655,1.0,0.01029510621371621,1.0,1.0,1.0,1.0,0.975291745087081,1.0,2,NOT_RUN_GATE_C1
2021.06.23.16.52.00_veh-26_00624_00817,1,1.0,0.6334762680801074,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.16.52.00_veh-26_00828_01032,3,1.0,0.977447537812228,1.0,0.0,1.0,1.0,1.0,0.75,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.16.52.00_veh-26_01043_03099,2,0.955578265545197,0.7553061099168956,0.9581972808465762,0.0026190153013792017,1.0,1.0,1.0,1.0,0.8933878373084729,1.0,2,NOT_RUN_GATE_C1
2021.06.23.16.52.00_veh-26_03120_03293,2,1.0,0.9440234603533579,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.16.52.00_veh-26_03304_03611,0,0.994522912668077,0.9187948675098296,1.0,0.005477087331923036,1.0,1.0,1.0,1.0,0.9868549904033845,1.0,2,NOT_RUN_GATE_C1
2021.06.23.16.54.19_veh-35_00016_00755,0,1.0,0.6041666666666667,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.16.54.19_veh-35_00808_01256,4,1.0,0.8826401048536373,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.16.54.19_veh-35_01277_01592,4,1.0,0.7695134390013963,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.16.54.19_veh-35_01603_03271,2,0.9997886760028163,0.8709244008976114,0.9997886760028163,0.0,1.0,1.0,1.0,1.0,0.9994928224067594,1.0,2,NOT_RUN_GATE_C1
2021.06.23.16.54.19_veh-35_03299_03425,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.16.54.19_veh-35_03436_03683,4,1.0,0.9583333333333334,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.16.54.19_veh-35_03705_04009,3,0.9953666815471369,0.8045314037212632,1.0,0.004633318452863022,1.0,1.0,1.0,1.0,0.9888800357131289,1.0,2,NOT_RUN_GATE_C1
2021.06.23.17.31.36_veh-16_00016_00377,2,0.9304111220648399,0.5523715632183971,1.0,0.06958887793516005,1.0,1.0,1.0,1.0,0.8329866929556159,1.0,2,NOT_RUN_GATE_C1
2021.06.23.17.31.36_veh-16_00398_00623,0,1.0,0.7453084333537549,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.17.31.36_veh-16_00634_01421,0,0.9346226864069582,0.885011104189193,0.978649293600258,0.044026607193299705,1.0,1.0,1.0,1.0,0.8430944473766997,1.0,2,NOT_RUN_GATE_C1
2021.06.23.17.31.36_veh-16_01443_01606,2,0.9686706488534824,0.7311407197310489,0.9988572231542165,0.03018657430073418,1.0,1.0,1.0,1.0,0.9248095572483577,1.0,2,NOT_RUN_GATE_C1
2021.06.23.17.31.36_veh-16_01617_01791,2,1.0,0.9004491912912858,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.17.31.36_veh-16_01904_02129,3,1.0,0.9565072435319499,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.17.31.36_veh-16_02150_02774,2,0.9283687016121323,0.7771817265643224,0.9665546942136551,0.038185992601522945,1.0,1.0,1.0,1.0,0.8280848838691175,1.0,2,NOT_RUN_GATE_C1
2021.06.23.17.31.36_veh-16_02795_04024,2,0.9999644397805272,0.9054906342815194,1.0,3.556021947276333e-05,1.0,1.0,1.0,1.0,0.9999146554732654,1.0,2,NOT_RUN_GATE_C1
2021.06.23.18.23.38_veh-26_00069_00642,1,1.0,0.9514183672030997,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.18.23.38_veh-26_00663_01217,3,1.0,0.952843672547564,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.18.23.38_veh-26_01238_01416,0,1.0,0.8470199554994265,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.18.23.38_veh-26_01438_01758,0,0.9821627994765272,0.8997395872962353,1.0,0.017837200523472763,1.0,1.0,1.0,1.0,0.9571907187436655,1.0,2,NOT_RUN_GATE_C1
2021.06.23.18.23.38_veh-26_01769_01925,4,0.9300680508338852,0.7501979014022429,0.9933713073080361,0.06330325647415086,1.0,1.0,1.0,1.0,0.8321633220013249,1.0,2,NOT_RUN_GATE_C1
2021.06.23.20.00.35_veh-35_00016_00119,3,0.988019760746321,0.9571710925809731,1.0,0.011980239253678915,1.0,1.0,1.0,1.0,0.9712474257911706,1.0,2,NOT_RUN_GATE_C1
2021.06.23.20.00.35_veh-35_00130_00949,4,1.0,0.8601628104043233,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.20.00.35_veh-35_00960_03649,4,0.9861321835368595,0.9152762173905674,1.0,0.013867816463140503,1.0,1.0,1.0,1.0,0.9667172404884627,1.0,2,NOT_RUN_GATE_C1
2021.06.23.20.00.35_veh-35_03660_04140,2,0.9178033032725725,0.8945826461693217,0.9775983655552365,0.05979506228266396,1.0,1.0,1.0,1.0,0.8027279278541744,1.0,2,NOT_RUN_GATE_C1
2021.06.23.20.00.35_veh-35_04162_04257,1,1.0,0.8951426534500028,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.21.56.29_veh-35_00097_00209,4,1.0,0.9668831525507813,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.21.56.29_veh-35_00220_00936,2,0.9747771738283659,0.9081634913813844,0.9811280511990939,0.006350877370727981,1.0,1.0,1.0,1.0,0.9394652171880782,1.0,2,NOT_RUN_GATE_C1
2021.06.23.21.56.29_veh-35_00947_01581,1,1.0,0.9951608357310839,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.21.56.29_veh-35_01603_02401,0,1.0,0.8785170317402266,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.21.56.29_veh-35_02412_03161,2,1.0,0.8779723297968145,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.22.05.48_veh-16_00015_00276,4,0.968746222814403,0.9062526433328288,1.0,0.03125377718559691,1.0,1.0,1.0,1.0,0.9249909347545673,1.0,2,NOT_RUN_GATE_C1
2021.06.23.22.05.48_veh-16_00287_00591,2,0.967046227686551,0.8602615813775606,1.0,0.03295377231344898,1.0,1.0,1.0,1.0,0.9209109464477224,1.0,2,NOT_RUN_GATE_C1
2021.06.23.22.05.48_veh-16_00602_00800,1,1.0,0.8411458333333334,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.01.37.16_veh-26_00692_00762,0,0.962467649321058,0.8779707826891736,0.9922579149183508,0.029790265597292753,1.0,1.0,1.0,1.0,0.9099223583705394,1.0,2,NOT_RUN_GATE_C1
2021.07.09.01.37.16_veh-26_00936_00996,2,0.9886196964743974,0.7354356033398601,0.9886196964743974,0.0,1.0,1.0,1.0,1.0,0.9726872715385537,1.0,2,NOT_RUN_GATE_C1
2021.07.09.01.37.16_veh-26_01336_01396,3,1.0,0.9470254828458571,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.01.37.16_veh-26_01726_01793,2,1.0,0.9557291666666667,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.01.37.16_veh-26_02856_02932,3,1.0,0.9921743765484582,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.01.37.16_veh-26_03306_03373,2,0.9888238183298546,0.9660801567739499,1.0,0.011176181670145502,1.0,1.0,1.0,1.0,0.9731771639916508,1.0,2,NOT_RUN_GATE_C1
2021.07.09.01.37.16_veh-26_03432_03503,3,0.9562590697188669,0.8917611157650084,1.0,0.04374093028113313,1.0,1.0,1.0,1.0,0.8950217673252803,1.0,2,NOT_RUN_GATE_C1
2021.07.09.01.37.16_veh-26_04224_04293,0,1.0,0.8294832329690284,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.01.37.16_veh-26_04675_04767,3,0.9879660639693786,0.8247857244412197,0.9879660639693786,0.0,1.0,1.0,1.0,1.0,0.9711185535265086,1.0,2,NOT_RUN_GATE_C1
2021.07.09.01.37.16_veh-26_04815_04878,4,0.9710868088171719,0.9689220192271933,1.0,0.02891319118282809,1.0,1.0,1.0,1.0,0.9306083411612125,1.0,2,NOT_RUN_GATE_C1
2021.07.09.02.42.50_veh-35_00038_02629,2,1.0,0.9103299028765517,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.02.42.50_veh-35_02651_02770,3,1.0,0.950923252835768,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.15.53.28_veh-38_00053_00163,1,1.0,0.9048527294732398,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.15.53.28_veh-38_00184_02293,0,1.0,0.9423841727670692,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.15.53.28_veh-38_02316_03434,2,0.9880438806221101,0.9778319427296123,1.0,0.011956119377889873,1.0,1.0,1.0,1.0,0.9713053134930643,1.0,2,NOT_RUN_GATE_C1
2021.07.09.15.53.28_veh-38_03528_04262,3,0.9620564831713057,0.7761748849823309,0.9821501324526136,0.020093649281307913,1.0,1.0,1.0,1.0,0.9089355596111338,1.0,2,NOT_RUN_GATE_C1
2021.07.09.15.53.28_veh-38_04273_04767,4,1.0,0.9508075287582016,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.15.53.28_veh-38_04778_04886,0,1.0,0.9427083333333334,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.16.12.19_veh-26_02509_02592,4,0.996505311150202,0.9362217868997222,1.0,0.0034946888497979778,1.0,1.0,1.0,1.0,0.9916127467604849,1.0,2,NOT_RUN_GATE_C1
2021.07.09.16.12.19_veh-26_02985_03053,2,1.0,0.8792269055301601,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.16.12.19_veh-26_04434_04498,3,1.0,0.9980147062082398,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.16.12.19_veh-26_05071_05149,1,0.9810396677936857,0.9626385632335437,1.0,0.018960332206314268,1.0,1.0,1.0,1.0,0.9544952027048459,1.0,2,NOT_RUN_GATE_C1
2021.07.09.16.12.19_veh-26_06527_06591,0,0.9814279682811986,0.8548954624986627,1.0,0.01857203171880145,1.0,1.0,1.0,1.0,0.9554271238748765,1.0,2,NOT_RUN_GATE_C1
2021.07.09.16.12.19_veh-26_06964_07035,3,0.9713588900165924,0.8619860004827133,1.0,0.02864110998340763,1.0,1.0,1.0,1.0,0.9312613360398216,1.0,2,NOT_RUN_GATE_C1
2021.07.09.16.12.19_veh-26_07208_07271,0,0.9867247223538567,0.6605908578120865,0.9881005462106349,0.0013758238567782577,1.0,1.0,1.0,1.0,0.9681393336492559,1.0,2,NOT_RUN_GATE_C1
2021.07.09.17.06.37_veh-35_00049_00237,0,1.0,0.9127313845168437,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.17.06.37_veh-35_00258_00748,1,0.9721658758439224,0.8381854900647203,0.9732350813966952,0.0010692055527727895,1.0,1.0,1.0,1.0,0.9331981020254138,1.0,2,NOT_RUN_GATE_C1
2021.07.09.17.06.37_veh-35_00769_00907,0,0.9971603207172584,0.8918221794268526,1.0,0.0028396792827417028,1.0,1.0,1.0,1.0,0.9931847697214199,1.0,2,NOT_RUN_GATE_C1
2021.07.09.17.06.37_veh-35_00928_02567,4,0.9981137676836016,0.9151560066338644,1.0,0.0018862323163983952,1.0,1.0,1.0,1.0,0.9954730424406437,1.0,2,NOT_RUN_GATE_C1
2021.07.09.17.06.37_veh-35_02609_05015,3,0.9820097588555743,0.6585413904627037,1.0,0.01799024114442571,1.0,1.0,1.0,0.5,0.9568234212533783,1.0,2,NOT_RUN_GATE_C1
2021.07.09.17.06.37_veh-35_05026_05593,2,1.0,0.9637183485008711,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.20.26.06_veh-35_00016_01757,1,1.0,0.9351469321898604,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.20.26.06_veh-35_01768_02782,1,0.9765074272779146,0.7818551978012833,1.0,0.02349257272208538,1.0,1.0,1.0,1.0,0.943617825466995,1.0,2,NOT_RUN_GATE_C1
2021.07.09.20.26.06_veh-35_02793_03289,4,0.980338898222074,0.6913643374216241,1.0,0.01966110177792607,1.0,1.0,1.0,1.0,0.9528133557329774,1.0,2,NOT_RUN_GATE_C1
2021.07.09.20.26.06_veh-35_03314_03877,2,0.9692751638168005,0.9053759514853534,1.0,0.03072483618319949,1.0,1.0,1.0,1.0,0.9262603931603213,1.0,2,NOT_RUN_GATE_C1
2021.07.09.20.26.06_veh-35_03898_05974,3,0.9687508151562294,0.8444775772474999,0.9920222185413083,0.023271403385079048,1.0,1.0,1.0,1.0,0.9250019563749505,1.0,2,NOT_RUN_GATE_C1
2021.07.09.20.59.12_veh-38_00113_00669,3,1.0,0.9832499713326585,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.20.59.12_veh-38_00773_01187,3,0.9963368493988254,0.9717758953641509,1.0,0.0036631506011746695,1.0,1.0,1.0,1.0,0.9912084385571808,1.0,2,NOT_RUN_GATE_C1
2021.07.09.20.59.12_veh-38_01208_01692,2,0.9599410133493349,0.6010889211247984,1.0,0.04005898665066515,1.0,1.0,1.0,1.0,0.9038584320384038,1.0,2,NOT_RUN_GATE_C1
2021.07.09.20.59.12_veh-38_01713_01842,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.20.59.12_veh-38_01853_02043,3,1.0,0.9557291666666667,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.20.59.12_veh-38_02064_03281,4,0.9722791788739994,0.9184309821255392,0.9907142499530648,0.018435071079065335,1.0,1.0,1.0,1.0,0.9334700292975986,1.0,2,NOT_RUN_GATE_C1
2021.07.09.20.59.12_veh-38_03292_04331,0,1.0,0.9282444716506211,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.20.59.12_veh-38_04342_05676,4,0.992465949364109,0.9253113816136053,1.0,0.00753405063589091,1.0,1.0,1.0,1.0,0.9819182784738619,1.0,2,NOT_RUN_GATE_C1
2021.07.09.20.59.12_veh-38_05697_06861,0,1.0,0.8968362392912371,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.20.59.12_veh-38_06872_07220,2,1.0,0.8290194181065367,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.20.59.12_veh-38_07245_07341,1,0.9922858138149491,0.6142185970575282,0.9952155503557283,0.0029297365407791043,1.0,1.0,1.0,1.0,0.9814859531558779,1.0,2,NOT_RUN_GATE_C1
2021.07.09.23.23.48_veh-26_00054_01295,1,1.0,0.7462791534444986,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.23.23.48_veh-26_01319_01432,1,0.7212693050551459,0.7339801184805392,1.0,0.27873069494485414,1.0,0.5,1.0,1.0,0.83104633213235,1.0,2,NOT_RUN_GATE_C1
2021.07.09.23.23.48_veh-26_01454_02217,3,0.9495489303287428,0.7916529306971383,0.9826503883743256,0.0331014580455829,1.0,1.0,1.0,1.0,0.8789174327889826,1.0,2,NOT_RUN_GATE_C1
2021.07.09.23.23.48_veh-26_02228_04624,3,1.0,0.9367672245649633,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.09.23.23.48_veh-26_04648_06327,2,0.9998200007067293,0.7487105040394073,0.9998200007067293,0.0,1.0,1.0,1.0,1.0,0.9995680016961503,1.0,2,NOT_RUN_GATE_C1
2021.07.16.00.24.14_veh-38_00094_00346,4,1.0,0.913853740869259,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.00.24.14_veh-38_00367_01154,1,0.9490242085973795,0.882339943927018,1.0,0.05097579140262054,1.0,1.0,1.0,1.0,0.8776581006337107,1.0,2,NOT_RUN_GATE_C1
2021.07.16.00.24.14_veh-38_01165_01425,4,0.9823351479077445,0.8707010134190554,0.9866577834347089,0.004322635526964436,1.0,1.0,1.0,1.0,0.9576043549785865,1.0,2,NOT_RUN_GATE_C1
2021.07.16.00.24.14_veh-38_01447_01621,4,1.0,0.8649795565401277,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.00.51.05_veh-17_00023_01331,4,0.9769665835955921,0.9405067432152014,1.0,0.02303341640440787,1.0,1.0,1.0,1.0,0.9447198006294211,1.0,2,NOT_RUN_GATE_C1
2021.07.16.00.51.05_veh-17_01352_01901,4,0.9928946500029154,0.9404719681578639,1.0,0.00710534999708462,1.0,1.0,1.0,1.0,0.982947160006997,1.0,2,NOT_RUN_GATE_C1
2021.07.16.00.51.05_veh-17_01938_03243,0,0.667654196806976,0.5271271471176497,0.8775631095427661,0.20990891273579004,1.0,0.5,1.0,1.0,0.7023700723367425,1.0,2,NOT_RUN_GATE_C1
2021.07.16.00.51.05_veh-17_03264_05261,1,0.9720956996489427,0.8820791871659928,1.0,0.027904300351057343,1.0,1.0,1.0,1.0,0.9330296791574623,1.0,2,NOT_RUN_GATE_C1
2021.07.16.01.22.41_veh-14_00015_00547,0,0.9882314725530423,0.9161967300228993,1.0,0.01176852744695761,1.0,1.0,1.0,1.0,0.9717555341273018,1.0,2,NOT_RUN_GATE_C1
2021.07.16.01.22.41_veh-14_00572_01716,2,0.9856438383999981,0.8109029493421697,0.9926538746162601,0.0070100362162618945,1.0,1.0,1.0,1.0,0.9655452121599957,1.0,2,NOT_RUN_GATE_C1
2021.07.16.01.22.41_veh-14_01737_01980,0,0.9543862370321599,0.778920960016636,0.9969133018281033,0.04252706479594348,1.0,1.0,1.0,1.0,0.8905269688771835,1.0,2,NOT_RUN_GATE_C1
2021.07.16.01.22.41_veh-14_02003_02615,3,0.9810873585016371,0.6840245002158267,0.9930255637992635,0.011938205297626403,1.0,1.0,1.0,1.0,0.9546096604039291,1.0,2,NOT_RUN_GATE_C1
2021.07.16.01.22.41_veh-14_02626_04289,4,1.0,0.7347089028240725,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.01.22.41_veh-14_04315_07102,1,0.9148288698802511,0.5529165156048188,0.91935827898571,0.004529409105458848,1.0,1.0,1.0,1.0,0.7955892877126028,1.0,2,NOT_RUN_GATE_C1
2021.07.16.02.53.40_veh-17_00016_01588,1,0.9904896587883585,0.8333092765480306,0.9966238829040435,0.0061342241156850386,1.0,1.0,1.0,1.0,0.9771751810920601,1.0,2,NOT_RUN_GATE_C1
2021.07.16.16.01.30_veh-38_00016_00333,1,1.0,0.9213519279674566,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.16.01.30_veh-38_00356_02486,4,1.0,0.9329973896652733,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.16.01.30_veh-38_02497_03871,1,0.4779326745109714,0.3629278581467179,0.4928909498311196,0.014958275320148207,1.0,1.0,0.5,1.0,0.4470384188263314,1.0,2,NOT_RUN_GATE_C1
2021.07.16.16.01.30_veh-38_03893_05253,4,1.0,0.9401041666666667,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.16.01.30_veh-38_05274_05744,1,1.0,0.7930486380971496,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.16.01.30_veh-38_05766_06843,3,1.0,0.976169696468998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.16.08.35_veh-35_00132_00784,1,1.0,0.8032803599794233,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.16.08.35_veh-35_00805_01292,0,0.9930866691741762,0.919291924091404,1.0,0.006913330825823849,1.0,1.0,1.0,1.0,0.9834080060180228,1.0,2,NOT_RUN_GATE_C1
2021.07.16.16.08.35_veh-35_01303_01641,1,0.9957355151065543,0.8673383872207175,1.0,0.004264484893445608,1.0,1.0,1.0,1.0,0.9897652362557305,1.0,2,NOT_RUN_GATE_C1
2021.07.16.16.08.35_veh-35_01664_02376,2,0.9650243895360551,0.8574897275521827,1.0,0.03497561046394487,1.0,1.0,1.0,1.0,0.9160585348865323,1.0,2,NOT_RUN_GATE_C1
2021.07.16.16.08.35_veh-35_02397_02540,3,1.0,0.7245863735191376,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.16.08.35_veh-35_02551_02640,1,0.954425059045724,0.7547495570562872,1.0,0.045574940954276055,1.0,1.0,1.0,1.0,0.8906201417097375,1.0,2,NOT_RUN_GATE_C1
2021.07.16.16.08.35_veh-35_02651_03700,2,1.0,0.8847063109346817,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.16.08.35_veh-35_03711_04709,2,0.9697116500991874,0.9412734752950075,0.9794541258853422,0.009742475786154892,1.0,1.0,1.0,1.0,0.9273079602380495,1.0,2,NOT_RUN_GATE_C1
2021.07.16.16.08.35_veh-35_04744_06051,4,0.9596132129518837,0.9597611385276853,1.0,0.04038678704811621,1.0,1.0,1.0,1.0,0.9030717110845211,1.0,2,NOT_RUN_GATE_C1
2021.07.16.16.27.22_veh-26_00016_01515,0,1.0,0.8619571781767412,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.16.27.22_veh-26_01536_02260,1,1.0,0.702988955901996,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.16.27.22_veh-26_02282_03814,4,1.0,0.897600208301092,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.16.27.22_veh-26_03836_05047,4,0.9703285800878809,0.8724994672078858,1.0,0.02967141991211908,1.0,1.0,1.0,1.0,0.9287885922109143,1.0,2,NOT_RUN_GATE_C1
2021.07.16.16.27.22_veh-26_05058_05383,4,0.9656575359215478,0.646605543881572,0.9720222502587925,0.00636471433724467,1.0,1.0,1.0,1.0,0.917578086211715,1.0,2,NOT_RUN_GATE_C1
2021.07.16.16.27.22_veh-26_05416_05596,4,1.0,0.8876822937226911,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
